Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2864,202864,30,1,1,10,3,1,4,5,3,3,0,3,0,2,1,3,3,30613
3475,203475,47,1,3,16,3,1,3,4,3,3,1,6,0,3,0,2,3,28774
2338,202338,28,1,1,25,3,1,3,4,0,5,1,2,0,3,1,1,1,18196
2232,202232,26,0,1,8,2,1,2,3,0,5,1,7,1,5,0,0,1,17042
1409,201409,40,0,1,17,1,0,3,3,1,3,1,2,0,3,1,1,2,21323
2501,202501,36,1,1,30,3,0,2,4,0,5,0,5,1,4,1,1,1,22692
3780,203780,56,1,1,9,1,1,4,5,0,3,1,2,0,5,0,1,1,21340
4515,204515,41,0,1,23,3,1,3,5,1,3,3,8,0,5,0,1,2,23772
655,200655,33,1,2,9,2,1,2,3,0,4,1,4,1,5,0,1,1,17277
2846,202846,31,1,3,19,1,0,3,4,1,3,3,2,0,2,1,1,2,25255
3298,203298,46,1,1,14,3,0,3,4,0,3,0,6,1,3,1,1,1,23155
3525,203525,36,1,1,23,2,0,4,5,3,4,3,3,0,1,1,3,3,27284
1813,201813,29,1,3,16,3,0,2,4,1,4,1,2,1,5,1,0,2,23268
3176,203176,31,0,1,12,3,0,3,4,0,4,2,2,0,3,0,1,1,21100
4305,204305,41,1,1,9,3,0,4,5,1,3,1,8,0,5,1,2,2,22126
759,200759,45,1,2,30,3,1,2,3,0,4,2,2,0,4,0,0,1,17177
1891,201891,29,1,1,31,1,0,3,4,0,4,1,6,0,3,1,2,1,17546
3900,203900,36,0,1,25,2,1,4,4,1,3,1,3,1,3,1,1,2,24367
4034,204034,31,0,1,30,2,1,4,6,0,3,1,3,0,3,0,1,1,21291
73,200073,32,1,1,6,2,1,3,3,1,4,0,2,0,3,0,0,2,21220
4524,204524,28,1,1,12,1,1,3,5,3,3,1,3,1,3,1,2,3,31486
846,200846,35,1,1,8,2,1,2,4,3,4,1,3,0,4,1,0,3,25274
115,200115,37,1,3,9,2,1,2,3,3,3,3,3,0,3,0,0,3,22428
838,200838,42,0,3,18,2,1,2,3,4,5,2,1,1,5,1,1,0,28758
2405,202405,32,0,1,9,2,0,2,3,0,3,2,2,0,4,1,0,1,21209
345,200345,23,1,1,32,2,1,2,3,0,3,1,2,0,2,1,1,1,17904
2183,202183,45,1,1,6,3,0,3,3,0,3,1,4,0,5,1,0,1,17270
3789,203789,36,1,1,23,2,0,3,5,1,4,1,2,1,1,1,2,2,23466
446,200446,41,0,3,16,2,1,2,3,1,3,2,1,0,2,0,1,2,21230
1151,201151,28,1,1,33,3,0,2,5,1,5,1,1,0,4,1,0,2,20208
2465,202465,37,1,3,16,2,1,3,5,1,5,3,2,0,2,0,1,2,22085
2528,202528,35,1,1,7,3,1,4,4,1,4,0,3,0,5,0,1,2,23003
3843,203843,44,1,1,18,2,1,2,4,3,3,1,3,0,1,1,1,3,26188
3535,203535,34,1,1,32,2,1,3,5,1,4,3,3,0,1,0,2,2,22998
967,200967,40,1,1,6,2,1,2,3,0,4,0,4,0,1,1,1,1,17387
2711,202711,26,0,1,12,2,1,3,3,1,5,1,3,0,5,1,2,2,22678
4328,204328,25,1,3,7,1,0,4,4,0,4,3,3,1,4,0,1,1,21880
52,200052,44,1,3,6,3,0,3,3,1,5,1,6,1,2,0,0,2,20454
2729,202729,38,1,1,7,2,0,3,4,0,3,2,3,0,2,1,2,1,20793
252,200252,29,1,1,21,2,1,2,3,0,3,2,2,0,3,0,0,1,17340
1870,201870,39,0,1,6,2,1,2,3,2,3,1,2,1,3,0,0,4,34197
2646,202646,35,0,1,17,3,1,3,4,0,3,1,3,1,3,1,1,1,22493
3189,203189,56,0,1,25,3,1,4,4,1,4,0,5,1,5,1,3,2,25063
85,200085,56,1,1,13,2,1,2,5,3,3,3,5,0,2,0,0,3,22260
4246,204246,55,0,1,27,2,0,3,4,1,3,3,5,0,4,0,2,2,23547
2386,202386,46,1,1,28,3,1,3,3,1,3,1,2,1,5,1,2,2,33789
3465,203465,26,1,3,16,2,1,4,5,0,5,0,5,0,1,1,1,1,23078
3948,203948,25,1,1,7,3,1,4,4,0,3,1,4,1,3,0,3,1,20971
2794,202794,43,1,2,9,1,1,3,4,0,3,1,2,1,4,1,1,1,21374
169,200169,32,1,1,12,2,1,2,3,0,3,2,4,0,2,0,1,1,18038
3591,203591,50,1,1,32,2,0,3,4,0,5,1,3,0,3,0,1,1,21889
1014,201014,31,1,1,14,2,0,3,3,4,4,2,4,0,1,1,0,0,31422
2737,202737,27,1,3,11,3,1,3,5,1,3,3,3,1,2,1,2,2,24506
2674,202674,53,1,1,9,2,0,3,5,0,3,3,2,0,3,0,1,1,21890
964,200964,34,1,3,21,3,0,3,3,1,5,2,2,0,1,1,2,2,21125
675,200675,31,1,3,13,2,1,2,4,0,3,0,4,0,4,1,1,1,17329
1303,201303,47,1,1,10,2,0,3,4,3,4,1,1,1,4,1,2,3,25333
3858,203858,48,1,1,32,3,1,3,4,3,3,3,4,0,3,1,1,3,27311
3681,203681,33,1,3,7,2,1,3,6,1,4,3,8,0,3,0,2,2,25413
207,200207,36,0,1,24,3,0,3,3,0,3,2,2,0,3,1,2,1,17153
304,200304,39,1,1,6,3,1,2,2,3,3,1,1,0,3,1,0,3,24613
1696,201696,37,0,3,10,3,1,2,3,0,3,1,5,0,4,1,0,1,17793
2553,202553,23,1,1,22,3,0,3,4,0,3,3,3,0,2,1,2,1,21549
555,200555,29,1,3,16,3,1,2,3,0,4,1,2,0,2,0,1,1,17297
3071,203071,53,0,1,32,3,0,3,5,4,3,0,5,0,5,0,2,0,32504
3547,203547,49,1,3,23,2,0,4,4,1,3,1,2,0,4,1,1,2,25117
1728,201728,51,1,1,6,2,1,3,3,0,3,1,2,0,4,1,0,1,17723
3479,203479,32,1,2,15,3,0,4,2,0,4,2,2,0,1,0,3,1,20787
2696,202696,30,1,1,22,2,1,3,4,0,3,2,3,0,3,0,1,1,21018
1693,201693,38,1,3,9,2,1,3,3,3,3,1,1,0,1,1,1,3,25609
3488,203488,50,1,1,12,1,1,4,4,1,3,0,4,0,3,0,1,2,25329
3412,203412,37,0,3,14,3,0,3,2,1,5,0,4,0,1,1,1,2,23317
4769,204769,38,1,1,8,2,0,3,5,1,3,1,3,0,1,0,1,2,25152
2702,202702,52,1,1,7,2,1,4,4,0,3,0,3,0,4,1,1,1,21401
542,200542,38,1,1,6,2,0,2,3,3,3,3,5,1,2,0,1,3,22861
2668,202668,32,0,1,7,3,1,3,6,1,3,0,2,0,3,1,1,2,23023
721,200721,50,1,1,30,2,1,3,3,4,3,0,4,1,4,0,0,0,28973
3541,203541,25,1,1,28,1,1,3,5,0,5,1,2,0,3,0,1,1,20974
4059,204059,31,1,1,12,1,0,3,4,0,5,1,7,0,5,0,2,1,21882
3611,203611,36,1,3,22,3,1,3,6,1,3,1,8,1,1,1,2,2,24118
4707,204707,29,1,1,22,2,1,3,4,0,3,1,3,0,4,0,1,1,20885
4514,204514,33,1,1,11,2,0,4,5,1,3,1,3,0,4,1,2,2,24840
3033,203033,30,1,1,7,2,0,3,5,0,5,0,3,1,2,0,1,1,20997
2354,202354,40,1,3,16,1,0,2,4,1,4,1,1,0,5,1,1,2,21852
970,200970,27,1,3,17,3,0,3,1,0,3,0,1,0,3,1,1,1,17534
3688,203688,31,0,1,9,1,0,4,5,0,5,3,2,0,3,0,2,1,23646
485,200485,27,1,1,12,3,0,3,4,0,3,1,1,0,2,1,1,1,17187
289,200289,28,1,1,14,2,0,3,3,0,3,2,2,0,4,0,1,1,18310
4303,204303,38,1,1,17,2,1,3,4,1,4,3,4,1,5,0,2,2,22875
2518,202518,37,1,1,13,2,0,3,3,1,3,0,5,0,2,0,1,2,21716
329,200329,47,1,1,11,2,1,2,3,2,3,0,5,0,2,0,1,4,33300
978,200978,40,1,1,8,3,0,2,1,1,3,1,6,0,3,1,0,2,21377
2719,202719,38,0,1,7,3,0,2,4,3,3,1,4,1,3,0,1,3,32281
546,200546,29,1,3,16,2,1,2,3,0,3,2,2,0,4,0,0,1,17642
848,200848,35,0,1,10,2,1,2,4,0,3,0,2,0,2,1,0,1,17376
305,200305,36,0,1,30,2,0,2,3,1,4,0,1,0,3,0,0,2,20674
2761,202761,53,1,1,15,3,1,3,5,1,4,0,4,0,2,1,2,2,23619
2001,202001,32,1,1,9,2,0,2,3,3,3,3,4,0,1,1,0,3,26159
3801,203801,43,1,1,13,3,1,3,4,3,5,1,2,0,3,1,1,3,32026
2693,202693,46,0,1,14,2,1,4,3,1,3,0,6,0,2,0,3,2,25112
2623,202623,39,1,1,16,2,0,4,4,0,3,2,3,0,2,1,2,1,20966
4321,204321,46,1,1,17,2,1,4,4,0,3,1,5,0,5,0,3,1,21332
4249,204249,41,1,3,7,3,1,3,6,1,3,1,4,1,3,1,1,2,26135
4511,204511,43,1,1,7,2,0,3,5,1,3,1,2,1,3,0,1,2,24740
557,200557,35,0,1,8,2,0,3,3,1,5,1,3,0,4,0,0,2,20093
1862,201862,54,1,1,11,3,1,2,3,2,5,1,5,0,4,1,0,4,34406
905,200905,29,1,1,6,2,0,2,4,4,3,1,4,0,2,0,1,0,31124
3973,203973,38,1,1,7,2,1,3,5,1,3,1,3,0,5,0,1,2,24671
4317,204317,42,1,3,7,3,1,3,2,3,5,1,3,0,3,1,2,3,27070
2587,202587,31,1,1,25,2,0,4,4,0,3,3,3,0,2,1,1,1,21310
2424,202424,42,0,2,14,2,0,3,4,0,3,1,7,0,5,1,1,1,32861
4616,204616,31,1,3,15,2,1,4,4,3,3,1,7,0,3,1,1,3,25942
3807,203807,34,1,3,17,3,1,3,4,1,3,3,3,0,1,0,1,2,24165
3815,203815,57,1,3,18,3,0,3,5,1,5,1,6,0,5,0,2,2,24058
1493,201493,21,1,1,21,2,1,3,3,0,3,2,2,0,5,1,1,1,16232
104,200104,37,0,1,8,2,1,3,4,1,3,1,6,0,2,0,1,2,20163
4004,204004,41,0,1,7,2,1,4,5,4,4,1,3,0,1,1,2,0,32181
3334,203334,55,0,1,7,2,0,3,4,3,3,1,2,0,5,1,2,3,29180
3695,203695,31,1,3,22,3,1,4,5,3,5,1,4,0,1,0,3,3,25818
3747,203747,48,1,1,11,2,0,4,5,3,4,1,2,1,4,1,3,3,29011
1851,201851,30,1,3,8,1,1,3,3,0,4,1,2,0,3,1,0,1,17476
3446,203446,36,0,1,25,2,1,3,4,3,3,3,4,0,3,0,1,3,28040
2415,202415,50,0,3,18,2,1,2,3,1,3,2,4,1,3,1,1,2,31880
2120,202120,43,0,1,6,2,0,2,3,1,3,1,5,0,1,1,1,2,20562
3377,203377,29,1,1,7,1,1,3,4,0,5,2,4,0,4,0,1,1,20758
2534,202534,41,0,1,7,2,1,4,5,4,4,0,3,0,2,1,3,0,32181
593,200593,36,1,1,6,2,0,2,3,1,4,0,1,0,5,0,0,2,20228
648,200648,37,0,3,27,3,0,2,3,0,3,0,6,0,2,1,1,1,17973
4415,204415,31,0,1,10,3,0,4,4,0,3,1,3,0,3,1,2,1,20761
503,200503,34,1,1,6,2,1,2,3,0,3,0,2,0,3,1,0,1,17691
478,200478,25,1,3,19,3,1,2,3,0,3,0,2,0,3,1,0,1,17096
4130,204130,31,0,3,33,3,0,3,5,1,5,3,7,0,1,1,2,2,25374
4075,204075,28,0,1,16,3,1,3,4,0,4,1,8,0,3,1,2,1,20702
2704,202704,33,0,1,14,2,1,4,3,0,4,0,3,0,2,0,2,1,21472
2073,202073,45,1,1,8,2,0,3,4,0,3,2,2,0,3,1,0,1,17274
4697,204697,42,1,1,14,1,0,3,2,0,3,1,3,0,3,0,1,1,22054
868,200868,28,1,1,25,3,1,3,4,0,5,0,2,0,3,1,2,1,18196
4035,204035,34,0,3,29,3,1,4,4,1,4,1,2,0,1,0,1,2,24824
3511,203511,48,1,3,21,3,0,4,4,1,3,0,5,1,5,1,1,2,23269
1582,201582,54,0,2,32,2,0,1,1,4,3,2,3,1,3,1,0,0,32328
77,200077,45,1,1,12,2,1,2,3,3,5,0,5,1,3,0,0,3,28245
1092,201092,45,1,1,34,1,1,3,3,0,3,1,5,0,3,1,2,1,17132
4526,204526,29,1,3,9,3,0,3,4,1,4,1,3,1,3,1,2,2,23457
4839,204839,43,0,1,8,2,0,4,2,3,4,2,3,0,3,1,1,3,21050
1609,201609,30,1,2,15,2,1,2,3,1,3,1,1,1,3,1,1,2,21347
275,200275,37,0,1,6,3,0,1,3,3,3,1,3,1,3,0,0,3,28603
2752,202752,59,0,1,7,2,1,3,6,1,3,1,4,1,2,1,2,2,24338
3793,203793,27,1,1,7,2,0,3,5,0,3,1,3,1,4,0,1,1,21611
466,200466,41,1,3,8,2,0,3,3,4,5,0,1,0,5,1,1,0,31595
2322,202322,29,1,1,12,3,0,2,3,0,3,1,2,0,3,0,1,1,18131
4189,204189,38,0,1,7,3,0,4,4,3,3,1,4,1,3,0,1,3,32281
3853,203853,41,0,1,18,1,0,4,4,1,3,1,3,0,3,1,2,2,25001
4710,204710,26,1,1,11,1,1,3,4,0,3,1,3,1,3,1,2,1,22369
4289,204289,50,1,1,14,2,1,3,5,3,3,2,2,0,1,1,1,3,29643
4425,204425,37,1,1,16,3,1,3,5,1,4,1,4,1,4,0,2,2,27525
3508,203508,31,1,2,7,2,1,3,4,0,3,1,2,0,1,0,2,1,20742
10,200010,35,1,1,22,3,1,2,2,0,4,0,1,0,3,1,1,1,17426
3086,203086,39,1,3,16,3,1,4,5,0,4,0,2,0,4,0,1,1,21577
2477,202477,40,1,3,12,1,1,3,4,1,3,0,5,0,2,0,2,2,20764
2340,202340,35,1,3,23,2,1,3,3,1,5,1,4,1,3,0,2,2,23966
895,200895,31,1,1,17,3,1,3,3,1,5,0,2,1,2,0,2,2,21833
312,200312,31,1,1,8,2,1,2,3,0,3,1,1,1,4,1,1,1,17695
3572,203572,37,0,1,13,2,1,4,2,1,5,1,5,1,4,1,2,2,24240
2056,202056,24,0,1,15,2,1,2,4,0,4,1,2,0,5,0,1,1,17694
486,200486,37,1,3,8,3,1,3,3,1,3,0,5,1,3,0,1,2,24602
2010,202010,28,1,1,6,2,0,3,5,0,4,2,1,1,1,1,2,1,17216
3601,203601,36,0,1,15,2,0,3,4,1,3,1,3,0,5,1,2,2,22826
1183,201183,36,1,1,9,2,1,3,1,1,5,1,7,0,1,1,2,2,21842
4558,204558,32,1,1,18,2,1,3,4,0,3,1,5,1,3,0,1,1,21034
3929,203929,30,1,1,28,2,0,3,2,3,5,1,3,0,5,1,2,3,28658
3098,203098,40,1,2,9,2,0,3,5,1,3,0,2,0,3,0,1,2,23882
2575,202575,51,0,3,19,3,0,4,4,3,3,3,6,0,5,0,1,3,27886
3979,203979,56,1,1,15,3,0,3,4,4,3,1,4,1,3,1,2,0,33434
1562,201562,30,1,3,10,3,0,3,4,1,4,1,2,1,3,1,0,2,20209
3879,203879,45,1,1,7,3,1,3,4,0,3,2,8,1,4,0,2,1,21114
3655,203655,38,0,3,7,3,1,3,6,1,3,1,3,0,1,0,2,2,28203
3139,203139,38,1,3,7,2,1,3,5,3,3,0,7,0,2,1,2,3,29287
2479,202479,44,1,1,9,3,0,4,3,0,3,1,3,0,2,0,2,1,21323
935,200935,32,1,3,14,3,1,2,1,1,3,0,2,0,5,0,0,2,21209
49,200049,35,1,1,14,2,1,2,2,0,3,0,2,0,5,1,1,1,17269
1109,201109,30,1,3,35,1,1,2,3,3,4,1,4,0,4,0,1,3,24250
3406,203406,52,1,2,12,2,1,3,4,4,4,1,3,1,3,1,2,0,32704
673,200673,33,1,1,6,2,1,3,4,0,5,2,4,1,4,0,0,1,17799
3914,203914,42,1,3,7,2,0,4,4,1,3,3,2,1,4,0,3,2,24671
3365,203365,29,0,1,7,3,1,3,4,0,3,2,2,1,4,0,1,1,20832
4150,204150,34,1,1,9,2,0,3,4,0,5,1,2,0,3,1,2,1,21385
3333,203333,28,1,1,21,2,1,3,4,0,5,0,3,1,4,1,1,1,20913
1744,201744,21,1,1,9,3,1,3,4,0,3,2,2,0,5,1,2,1,18230
1464,201464,26,1,3,11,2,0,1,4,0,3,2,1,0,1,0,0,1,17966
1320,201320,42,0,1,16,1,1,2,3,0,3,1,4,0,4,1,0,1,17936
465,200465,46,0,1,24,3,0,2,3,3,3,0,6,0,3,1,0,3,25527
839,200839,42,1,3,10,3,1,2,3,1,5,2,1,0,5,1,1,2,20155
3668,203668,27,1,1,24,3,1,4,6,0,3,1,3,0,3,0,3,1,20983
442,200442,36,0,3,16,3,1,2,3,3,3,3,2,0,2,1,1,3,24980
1239,201239,31,0,1,30,1,0,1,3,1,3,2,3,0,1,1,0,2,20238
3464,203464,48,1,1,7,1,1,4,4,0,3,0,2,0,3,1,1,1,22098
3410,203410,59,1,1,14,3,0,3,5,3,5,0,2,1,4,1,1,3,28686
1722,201722,29,1,1,21,2,1,2,3,0,3,2,2,0,3,1,1,1,17340
1324,201324,29,1,1,35,2,1,3,5,1,3,1,1,0,5,1,2,2,21384
3667,203667,48,0,3,16,2,1,3,6,4,3,1,2,0,5,1,2,0,31614
588,200588,50,1,1,8,3,1,3,3,4,3,0,6,0,2,0,1,0,32639
4281,204281,51,1,1,17,1,1,4,5,3,3,2,8,0,5,1,2,3,29174
1773,201773,31,1,3,13,1,1,3,1,1,3,1,5,0,1,1,1,2,21929
4326,204326,47,1,1,25,3,0,3,4,1,3,1,4,0,5,1,2,2,23488
1968,201968,22,1,1,12,3,1,3,3,0,3,1,1,0,1,1,1,1,17773
1601,201601,50,0,3,18,3,0,3,3,3,3,3,5,0,5,1,2,3,24208
2640,202640,36,0,1,9,3,0,3,4,1,4,3,7,0,2,1,1,2,23103
1975,201975,26,1,1,12,2,0,3,3,0,3,1,2,1,1,0,1,1,17659
4275,204275,41,1,1,17,2,0,3,2,0,3,1,5,1,3,0,2,1,20891
1594,201594,31,1,3,12,2,1,3,5,1,3,1,5,1,3,0,2,2,21172
2159,202159,20,1,1,10,1,1,2,3,0,5,2,2,0,3,1,0,1,17973
1596,201596,58,1,1,29,3,0,3,3,3,3,1,2,0,3,1,0,3,25312
4547,204547,37,1,2,15,2,1,4,5,0,5,1,2,0,1,0,2,1,21020
4572,204572,45,1,1,16,2,1,4,4,0,5,1,3,1,3,1,1,1,21237
3952,203952,37,1,1,12,2,0,3,5,0,5,1,2,1,1,1,2,1,22097
3575,203575,35,0,1,17,1,1,4,5,1,3,1,3,0,4,1,2,2,23741
100,200100,37,1,2,12,2,1,3,3,0,5,1,5,1,2,1,0,1,17073
1498,201498,44,1,1,13,3,0,2,4,3,3,1,4,0,4,0,0,3,25248
1039,201039,34,1,2,15,1,0,2,3,0,3,0,2,0,1,1,0,1,17742
2360,202360,54,0,1,7,2,0,2,3,3,3,1,1,0,5,0,1,3,25502
2782,202782,31,1,3,12,3,0,2,5,1,3,1,3,0,2,0,1,2,24796
3329,203329,26,1,3,17,2,1,3,4,1,3,3,2,0,2,0,2,2,23628
4336,204336,20,1,2,9,1,1,3,5,0,3,2,3,0,3,0,1,1,21242
2651,202651,37,0,1,25,3,0,4,4,0,3,2,3,0,3,1,3,1,20831
164,200164,27,0,1,9,3,1,3,4,0,3,1,2,1,2,0,2,1,17566
1457,201457,40,1,1,8,3,0,3,3,0,3,1,3,0,1,1,1,1,17001
1195,201195,49,1,1,6,2,1,2,3,4,3,2,5,0,3,1,0,0,30379
1190,201190,32,1,1,8,3,1,2,3,1,4,1,1,0,4,0,1,2,20470
1053,201053,57,1,1,6,2,1,3,1,1,3,0,1,0,3,1,2,2,19900
1945,201945,26,1,3,34,3,1,3,3,1,4,1,2,0,3,0,0,2,21272
1550,201550,30,1,1,6,2,1,2,4,1,3,1,2,1,1,1,1,2,20126
632,200632,42,0,1,8,3,1,2,3,0,3,2,6,1,2,0,1,1,17515
4862,204862,31,1,1,9,2,1,4,4,0,4,2,3,0,3,0,1,1,30594
2974,202974,28,1,1,7,2,0,4,4,3,5,0,3,0,4,1,3,3,26090
2530,202530,24,1,3,9,1,1,4,4,0,5,1,5,0,3,1,2,1,21000
3017,203017,27,1,3,15,1,1,3,5,1,5,3,8,0,3,1,2,2,24004
3725,203725,36,1,3,34,2,1,3,4,1,3,3,3,1,5,0,1,2,24491
2491,202491,38,1,1,26,2,1,4,4,0,4,0,6,0,4,1,2,1,21700
1759,201759,28,1,1,14,2,0,3,3,0,3,2,2,0,4,1,1,1,18310
1142,201142,45,1,1,11,3,0,2,5,1,5,2,2,1,3,1,0,2,20769
1059,201059,35,1,3,13,2,1,3,3,0,3,0,2,0,3,1,0,1,17404
4789,204789,45,1,1,36,2,1,3,4,1,3,3,3,0,5,1,2,2,23219
3113,203113,40,1,1,13,3,1,4,4,0,5,0,2,1,2,1,2,1,21082
2139,202139,39,1,1,12,3,1,3,3,0,5,1,1,1,1,1,1,1,17404
4741,204741,29,0,1,13,2,1,3,5,0,3,1,3,1,4,1,2,1,21381
4227,204227,34,0,1,12,2,0,4,4,3,4,1,8,0,3,1,2,3,30556
4155,204155,33,0,3,33,3,1,4,4,1,3,1,2,0,4,1,2,2,23143
819,200819,28,1,1,8,2,1,3,4,0,4,0,1,0,2,0,2,1,18201
215,200215,41,1,3,12,2,0,3,3,3,3,2,4,1,2,0,1,3,28591
3860,203860,39,1,3,7,2,1,3,4,1,4,1,2,0,4,1,2,2,23118
47,200047,37,1,1,25,2,1,3,3,0,4,0,5,0,4,1,1,1,18022
4700,204700,28,0,1,15,2,1,3,6,0,3,1,3,0,1,1,2,1,23299
902,200902,27,1,1,10,2,1,3,3,0,3,1,2,0,4,1,1,1,17517
112,200112,54,0,2,32,2,0,1,2,4,3,2,3,1,3,1,0,0,32328
4848,204848,26,1,1,16,2,1,3,4,0,5,2,5,0,1,1,1,1,20774
1537,201537,45,1,1,13,2,1,2,3,3,5,1,3,0,3,0,0,3,24724
3564,203564,39,1,3,23,2,0,3,4,1,4,3,4,0,1,0,1,2,22876
4089,204089,57,1,1,15,2,0,4,4,0,5,1,6,1,4,1,2,1,22935
4271,204271,22,0,3,7,1,0,4,5,0,4,2,3,1,5,1,3,1,20852
3992,203992,38,1,1,14,3,1,2,4,3,3,2,6,0,1,0,1,3,32342
3799,203799,37,1,3,24,3,1,3,5,1,4,1,4,0,4,1,1,2,24185
2326,202326,20,1,1,5,2,1,2,4,0,3,2,2,0,3,0,0,1,18033
1476,201476,59,1,1,9,3,0,2,1,0,5,1,5,1,1,0,1,1,17670
1688,201688,45,0,3,12,3,0,2,4,3,3,3,7,0,4,1,0,3,23865
268,200268,45,1,1,26,3,1,3,3,4,3,0,1,1,3,0,0,0,28496
641,200641,32,0,3,11,2,1,2,3,1,4,0,2,0,3,1,1,2,21524
2135,202135,47,1,3,8,2,0,3,4,0,3,2,2,1,1,0,0,1,18294
625,200625,45,1,3,15,3,1,3,3,3,5,1,5,1,2,1,0,3,25761
4286,204286,36,1,1,16,2,1,4,5,1,4,3,2,0,1,0,2,2,25218
2365,202365,31,1,1,17,3,1,3,3,1,5,1,2,1,1,1,1,2,21833
1764,201764,37,0,1,15,3,1,2,3,0,3,1,2,1,1,0,1,1,17326
1932,201932,34,1,3,27,2,1,3,1,1,3,2,2,0,3,0,0,2,20337
2965,202965,28,0,3,10,3,0,4,3,1,3,1,3,1,2,1,3,2,23325
4480,204480,48,0,3,34,2,0,4,2,1,3,3,6,1,4,0,2,2,25075
3901,203901,41,1,1,9,3,0,4,4,0,3,1,4,0,1,1,2,1,20679
2617,202617,31,0,1,16,3,1,4,4,1,5,1,3,0,2,0,2,2,21750
1957,201957,20,1,1,6,2,0,2,4,0,4,2,2,0,4,0,1,1,17836
1553,201553,38,0,1,12,3,0,3,5,1,3,1,1,1,1,0,2,2,20329
3286,203286,29,1,1,19,2,0,4,4,0,3,0,3,1,4,1,1,1,21193
4704,204704,34,1,1,12,2,1,3,5,3,3,1,6,0,3,1,2,3,25797
3642,203642,34,0,3,23,2,0,3,4,1,3,1,3,1,1,0,1,2,24046
1797,201797,39,1,3,9,3,0,2,3,1,3,1,5,1,4,1,1,2,20238
2779,202779,41,1,3,7,3,1,3,6,1,3,0,4,1,3,1,1,2,26135
4165,204165,40,0,1,9,1,0,4,4,3,3,2,2,0,1,1,3,3,29616
2130,202130,58,0,1,8,2,1,2,4,0,3,1,1,1,1,1,0,1,17380
1529,201529,37,1,1,6,2,1,2,4,1,3,1,2,0,5,0,0,2,20993
1960,201960,38,1,1,6,2,0,2,3,0,5,2,4,0,1,0,1,1,17619
3969,203969,34,0,1,7,2,0,4,4,3,3,2,3,1,1,1,1,3,32136
4157,204157,41,1,1,31,1,1,4,4,1,3,1,3,0,3,1,2,2,21997
3605,203605,39,1,1,9,3,0,3,5,3,3,1,5,1,5,1,2,3,26434
3129,203129,27,0,3,7,3,1,3,5,1,5,3,3,0,3,1,2,2,22972
1221,201221,45,0,1,6,2,1,3,4,3,3,1,4,0,1,1,2,3,25748
3803,203803,35,1,3,10,3,0,4,5,1,3,1,5,1,3,0,1,2,26781
3733,203733,39,0,2,9,2,1,4,4,0,4,1,7,0,3,1,3,1,21270
3238,203238,35,0,1,10,2,1,3,4,1,3,3,2,0,2,1,1,2,26434
951,200951,41,0,3,16,3,1,2,5,1,4,2,2,0,1,1,0,2,21151
3315,203315,25,1,1,24,2,0,4,4,0,4,0,3,0,2,0,2,1,20888
288,200288,26,1,1,22,3,1,2,3,0,4,1,3,1,2,1,1,1,17373
926,200926,43,1,3,10,3,0,2,4,3,3,3,4,0,3,1,0,3,25231
1580,201580,51,0,1,6,3,0,1,4,3,5,3,4,0,1,1,0,3,22484
4464,204464,24,1,1,16,3,1,3,4,0,5,1,3,0,3,1,1,1,21178
1477,201477,30,1,1,30,2,1,3,3,0,3,1,2,0,3,1,2,1,17693
4255,204255,39,1,1,22,2,1,4,5,3,3,1,2,1,5,1,3,3,30188
4196,204196,30,0,3,9,2,1,3,4,1,3,3,3,0,1,0,2,2,23232
3029,203029,24,1,1,13,2,1,4,2,0,5,0,3,1,3,1,3,1,20279
3630,203630,36,0,3,19,2,1,3,4,1,3,3,5,1,3,1,1,2,23259
1542,201542,31,1,1,6,3,1,2,3,0,4,2,2,0,3,1,0,1,17501
1366,201366,39,0,3,27,2,0,2,5,1,3,1,7,0,5,0,0,2,20736
2709,202709,30,1,3,9,3,1,4,5,1,4,0,4,0,4,0,2,2,25322
1363,201363,33,1,3,16,3,1,2,3,1,3,2,2,0,1,0,0,2,20487
3219,203219,44,1,3,32,3,1,4,5,3,3,1,7,0,4,1,2,3,29476
1492,201492,34,1,1,13,2,0,2,3,3,4,3,1,0,5,0,0,3,26994
3886,203886,30,1,1,7,3,1,3,4,0,3,1,2,1,3,1,1,1,23465
1894,201894,57,1,3,35,3,1,2,4,4,3,1,4,0,3,1,0,0,29118
3581,203581,23,0,1,33,2,0,3,5,0,3,1,3,1,3,0,1,1,21492
3644,203644,45,1,2,7,2,0,3,4,0,3,1,6,1,3,1,1,1,21873
3749,203749,55,1,1,14,3,0,4,4,1,3,1,6,0,3,1,2,2,25532
4090,204090,34,1,1,9,2,1,3,4,0,3,2,2,0,3,1,1,1,21178
4390,204390,25,1,1,24,2,1,4,5,0,4,1,3,0,3,1,2,1,20805
3798,203798,57,1,1,31,2,1,4,4,0,3,2,3,0,3,0,1,1,21265
1129,201129,42,1,1,15,2,1,3,4,2,3,2,1,0,1,1,1,4,34613
177,200177,19,1,1,8,2,1,2,4,0,3,2,2,0,5,0,0,1,16102
4833,204833,60,0,1,21,2,0,3,4,3,3,2,2,1,5,1,1,3,29190
